Category,Name,Visitor Count,Climate,Price Level,Best Month,Editorial Summary,Popularity Tier,Address,UNESCO,Rating,userRatingCount,websiteUri,googleMapsUri,Keyword 1,Keyword 2,Keyword 3
City,"Copenhagen Region 1508, Denmark",234869,Cfb,4,June - August,A major global urban destination in Denmark known for its tourism appeal.,14.74,"Copenhagen Region 1508, Denmark",No,4.0,4838,https://www.visitcopenhagenregion1508.com,"https://www.google.com/maps/search/Afghanistan,CultureCopenhagen+Region+1508",Culture & Museums,City Break,Nightlife
City,"Budapest Region 1509, Hungary",234634,Cfb,2,June - August,A major global urban destination in Hungary known for its tourism appeal.,17.57,"Budapest Region 1509, Hungary",No,4.5,8015,https://www.visitbudapestregion1509.com,"https://www.google.com/maps/search/Afghanistan,CultureBudapest+Region+1509",Family,Nightlife,Romantic
City,"Antalya Region 1510, Turkey",234400,Csa,1,"April - June, September - October",A major global urban destination in Turkey known for its tourism appeal.,17.71,"Antalya Region 1510, Turkey",No,4.4,10576,https://www.visitantalyaregion1510.com,"https://www.google.com/maps/search/Afghanistan,CultureAntalya+Region+1510",Culture & Museums,Romantic,Food & Wine
City,"Kuala Lumpur Region 1511, Malaysia",234165,Af,1,Year Round,A major global urban destination in Malaysia known for its tourism appeal.,15.89,"Kuala Lumpur Region 1511, Malaysia",No,4.0,9369,https://www.visitkualalumpurregion1511.com,"https://www.google.com/maps/search/Afghanistan,CultureKuala+Lumpur+Region+1511",Romantic,Nightlife,Food & Wine
City,"Venice Region 1512, Italy",233931,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,18.66,"Venice Region 1512, Italy",Yes,4.7,9347,https://www.visitveniceregion1512.com,"https://www.google.com/maps/search/Afghanistan,CultureVenice+Region+1512",Culture & Museums,Family,City Break
City,"Marrakech Region 1513, Morocco",233697,BSh,1,October - March,A major global urban destination in Morocco known for its tourism appeal.,19.18,"Marrakech Region 1513, Morocco",Yes,4.8,9885,https://www.visitmarrakechregion1513.com,"https://www.google.com/maps/search/Afghanistan,CultureMarrakech+Region+1513",Culture & Museums,Nightlife,Romantic
City,"Venice Region 1514, Italy",233463,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,16.64,"Venice Region 1514, Italy",No,4.4,6043,https://www.visitveniceregion1514.com,"https://www.google.com/maps/search/Afghanistan,CultureVenice+Region+1514",Family,Food & Wine,Culture & Museums
City,"Palma de Mallorca Region 1515, Spain",233230,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,17.32,"Palma de Mallorca Region 1515, Spain",No,4.9,3427,https://www.visitpalmademallorcaregion1515.com,"https://www.google.com/maps/search/Afghanistan,CulturePalma+de+Mallorca+Region+1515",City Break,Food & Wine,Culture & Museums
City,"Palma de Mallorca Region 1516, Spain",232997,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,17.07,"Palma de Mallorca Region 1516, Spain",No,4.2,11567,https://www.visitpalmademallorcaregion1516.com,"https://www.google.com/maps/search/Afghanistan,CulturePalma+de+Mallorca+Region+1516",Nightlife,Family,Culture & Museums
City,"New Delhi Region 1517, India",232764,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,16.1,"New Delhi Region 1517, India",Yes,4.4,4550,https://www.visitnewdelhiregion1517.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+Delhi+Region+1517",Nightlife,Family,Culture & Museums
City,"Vienna Region 1518, Austria",232531,Cfb,3,June - August,A major global urban destination in Austria known for its tourism appeal.,19.33,"Vienna Region 1518, Austria",No,4.9,8792,https://www.visitviennaregion1518.com,"https://www.google.com/maps/search/Afghanistan,CultureVienna+Region+1518",Family,Romantic,Nightlife
City,"Bali Region 1519, Indonesia",232298,Aw,1,November - April,A major global urban destination in Indonesia known for its tourism appeal.,17.0,"Bali Region 1519, Indonesia",Yes,4.3,8990,https://www.visitbaliregion1519.com,"https://www.google.com/maps/search/Afghanistan,CultureBali+Region+1519",Family,Romantic,Nightlife
City,"Amsterdam Region 1520, Netherlands",232066,Cfb,3,June - August,A major global urban destination in Netherlands known for its tourism appeal.,16.78,"Amsterdam Region 1520, Netherlands",No,4.5,5367,https://www.visitamsterdamregion1520.com,"https://www.google.com/maps/search/Afghanistan,CultureAmsterdam+Region+1520",Food & Wine,Romantic,Nightlife
City,"Amsterdam Region 1521, Netherlands",231834,Cfb,3,June - August,A major global urban destination in Netherlands known for its tourism appeal.,16.93,"Amsterdam Region 1521, Netherlands",No,4.3,8637,https://www.visitamsterdamregion1521.com,"https://www.google.com/maps/search/Afghanistan,CultureAmsterdam+Region+1521",Culture & Museums,Nightlife,Romantic
City,"Osaka Region 1522, Japan",231602,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,16.68,"Osaka Region 1522, Japan",No,4.3,7563,https://www.visitosakaregion1522.com,"https://www.google.com/maps/search/Afghanistan,CultureOsaka+Region+1522",Culture & Museums,Family,Romantic
City,"Cape Town Region 1523, South Africa",231371,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,18.55,"Cape Town Region 1523, South Africa",Yes,4.8,7307,https://www.visitcapetownregion1523.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1523",Food & Wine,Romantic,City Break
City,"Copenhagen Region 1524, Denmark",231139,Cfb,4,June - August,A major global urban destination in Denmark known for its tourism appeal.,17.15,"Copenhagen Region 1524, Denmark",Yes,4.7,4449,https://www.visitcopenhagenregion1524.com,"https://www.google.com/maps/search/Afghanistan,CultureCopenhagen+Region+1524",Romantic,City Break,Nightlife
City,"Jerusalem Region 1525, Israel",230908,Csa,3,"April - June, September - October",A major global urban destination in Israel known for its tourism appeal.,15.18,"Jerusalem Region 1525, Israel",No,3.9,7797,https://www.visitjerusalemregion1525.com,"https://www.google.com/maps/search/Afghanistan,CultureJerusalem+Region+1525",Romantic,Nightlife,Food & Wine
City,"Cape Town Region 1526, South Africa",230677,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,14.69,"Cape Town Region 1526, South Africa",Yes,4.1,3832,https://www.visitcapetownregion1526.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1526",Family,City Break,Culture & Museums
City,"Bangalore Region 1527, India",230447,Aw,1,November - April,A major global urban destination in India known for its tourism appeal.,14.57,"Bangalore Region 1527, India",No,3.9,5457,https://www.visitbangaloreregion1527.com,"https://www.google.com/maps/search/Afghanistan,CultureBangalore+Region+1527",Culture & Museums,Nightlife,Food & Wine
City,"Singapore Region 1528, Singapore",230216,Af,4,Year Round,A major global urban destination in Singapore known for its tourism appeal.,16.61,"Singapore Region 1528, Singapore",Yes,4.2,8993,https://www.visitsingaporeregion1528.com,"https://www.google.com/maps/search/Afghanistan,CultureSingapore+Region+1528",Culture & Museums,Romantic,Family
City,"Istanbul Region 1529, Turkey",229986,Csa,1,"April - June, September - October",A major global urban destination in Turkey known for its tourism appeal.,18.53,"Istanbul Region 1529, Turkey",No,4.6,10687,https://www.visitistanbulregion1529.com,"https://www.google.com/maps/search/Afghanistan,CultureIstanbul+Region+1529",Romantic,City Break,Family
City,"Antalya Region 1530, Turkey",229756,Csa,1,"April - June, September - October",A major global urban destination in Turkey known for its tourism appeal.,16.78,"Antalya Region 1530, Turkey",Yes,4.2,9905,https://www.visitantalyaregion1530.com,"https://www.google.com/maps/search/Afghanistan,CultureAntalya+Region+1530",Culture & Museums,City Break,Food & Wine
City,"Hanoi Region 1531, Vietnam",229526,Cwa,1,October - April,A major global urban destination in Vietnam known for its tourism appeal.,17.15,"Hanoi Region 1531, Vietnam",Yes,4.8,3741,https://www.visithanoiregion1531.com,"https://www.google.com/maps/search/Afghanistan,CultureHanoi+Region+1531",Culture & Museums,Romantic,City Break
City,"Sydney Region 1532, Australia",229297,Cfa,3,"March - May, September - November",A major global urban destination in Australia known for its tourism appeal.,16.82,"Sydney Region 1532, Australia",Yes,4.3,8144,https://www.visitsydneyregion1532.com,"https://www.google.com/maps/search/Afghanistan,CultureSydney+Region+1532",Romantic,Food & Wine,City Break
City,"Dublin Region 1533, Ireland",229067,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,13.75,"Dublin Region 1533, Ireland",Yes,3.9,3357,https://www.visitdublinregion1533.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+1533",Culture & Museums,Nightlife,Food & Wine
City,"Cairo Region 1534, Egypt",228838,BWh,1,November - March,A major global urban destination in Egypt known for its tourism appeal.,17.23,"Cairo Region 1534, Egypt",Yes,4.7,4636,https://www.visitcairoregion1534.com,"https://www.google.com/maps/search/Afghanistan,CultureCairo+Region+1534",Culture & Museums,Romantic,City Break
City,"Bali Region 1535, Indonesia",228609,Aw,1,November - April,A major global urban destination in Indonesia known for its tourism appeal.,15.59,"Bali Region 1535, Indonesia",Yes,4.6,2446,https://www.visitbaliregion1535.com,"https://www.google.com/maps/search/Afghanistan,CultureBali+Region+1535",Food & Wine,Nightlife,Romantic
City,"Dublin Region 1536, Ireland",228381,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,15.86,"Dublin Region 1536, Ireland",Yes,4.0,9246,https://www.visitdublinregion1536.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+1536",Romantic,Food & Wine,City Break
City,"Phuket Region 1537, Thailand",228152,Am,1,December - March,A major global urban destination in Thailand known for its tourism appeal.,15.32,"Phuket Region 1537, Thailand",Yes,4.2,4435,https://www.visitphuketregion1537.com,"https://www.google.com/maps/search/Afghanistan,CulturePhuket+Region+1537",Food & Wine,Culture & Museums,Family
City,"Ho Chi Minh City Region 1538, Vietnam",227924,Aw,1,November - April,A major global urban destination in Vietnam known for its tourism appeal.,14.65,"Ho Chi Minh City Region 1538, Vietnam",Yes,3.9,5701,https://www.visithochiminhcityregion1538.com,"https://www.google.com/maps/search/Afghanistan,CultureHo+Chi+Minh+City+Region+1538",Family,Romantic,Culture & Museums
City,"Cape Town Region 1539, South Africa",227696,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,16.55,"Cape Town Region 1539, South Africa",Yes,4.4,5774,https://www.visitcapetownregion1539.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1539",Family,Romantic,City Break
City,"Prague Region 1540, Czech Republic",227469,Cfb,2,June - August,A major global urban destination in Czech Republic known for its tourism appeal.,17.8,"Prague Region 1540, Czech Republic",No,4.5,9024,https://www.visitpragueregion1540.com,"https://www.google.com/maps/search/Afghanistan,CulturePrague+Region+1540",Culture & Museums,Family,Romantic
City,"Phuket Region 1541, Thailand",227241,Am,1,December - March,A major global urban destination in Thailand known for its tourism appeal.,15.14,"Phuket Region 1541, Thailand",Yes,3.8,9618,https://www.visitphuketregion1541.com,"https://www.google.com/maps/search/Afghanistan,CulturePhuket+Region+1541",Romantic,Family,Culture & Museums
City,"Tokyo Region 1542, Japan",227014,Cfa,3,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,17.87,"Tokyo Region 1542, Japan",No,4.8,5290,https://www.visittokyoregion1542.com,"https://www.google.com/maps/search/Afghanistan,CultureTokyo+Region+1542",Nightlife,Family,City Break
City,"Ho Chi Minh City Region 1543, Vietnam",226787,Aw,1,November - April,A major global urban destination in Vietnam known for its tourism appeal.,15.64,"Ho Chi Minh City Region 1543, Vietnam",Yes,4.4,3587,https://www.visithochiminhcityregion1543.com,"https://www.google.com/maps/search/Afghanistan,CultureHo+Chi+Minh+City+Region+1543",Food & Wine,Romantic,Culture & Museums
City,"Tokyo Region 1544, Japan",226560,Cfa,3,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,15.75,"Tokyo Region 1544, Japan",No,3.9,10902,https://www.visittokyoregion1544.com,"https://www.google.com/maps/search/Afghanistan,CultureTokyo+Region+1544",Romantic,Family,Food & Wine
City,"Tokyo Region 1545, Japan",226334,Cfa,3,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,17.84,"Tokyo Region 1545, Japan",Yes,4.7,6251,https://www.visittokyoregion1545.com,"https://www.google.com/maps/search/Afghanistan,CultureTokyo+Region+1545",Nightlife,Food & Wine,Romantic
City,"Marrakech Region 1546, Morocco",226107,BSh,1,October - March,A major global urban destination in Morocco known for its tourism appeal.,17.59,"Marrakech Region 1546, Morocco",Yes,4.5,8126,https://www.visitmarrakechregion1546.com,"https://www.google.com/maps/search/Afghanistan,CultureMarrakech+Region+1546",Romantic,Family,Food & Wine
City,"New Delhi Region 1547, India",225881,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,13.37,"New Delhi Region 1547, India",Yes,3.9,2674,https://www.visitnewdelhiregion1547.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+Delhi+Region+1547",Food & Wine,Family,Romantic
City,"Los Angeles Region 1548, USA",225655,Csb,3,May - September,A major global urban destination in USA known for its tourism appeal.,14.95,"Los Angeles Region 1548, USA",Yes,4.0,5460,https://www.visitlosangelesregion1548.com,"https://www.google.com/maps/search/Afghanistan,CultureLos+Angeles+Region+1548",City Break,Romantic,Nightlife
City,"Venice Region 1549, Italy",225430,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,14.82,"Venice Region 1549, Italy",No,3.8,7924,https://www.visitveniceregion1549.com,"https://www.google.com/maps/search/Afghanistan,CultureVenice+Region+1549",Romantic,Culture & Museums,Family
